aiddata_id,aiddata_2_id,year,donor,donor_iso,donor_region,implementing_agency,financing_agency,crs_bi_multi,recipient,recipient_iso,recipient_region,start_date,end_date,commitment_date,planned_start_date,planned_end_date,title,short_description,long_description,donor_project_id,donor_secondary_id,aiddata_sector_code,aiddata_sector_name,aiddata_purpose_code,aiddata_purpose_name,aiddata_activity_codes,aiddata_activity_names,flow_name,crs_sector_code,crs_sector_name,crs_purpose_code,crs_purpose_name,coalesced_purpose_code,coalesced_purpose_name,commitment_amount_usd_constant,total_project_cost,crs_trade,crs_climate,crs_biodiversity,crs_gender,crs_environment,crs_desertification,pdgg,channel_code,finance_t,associated_financing,future_ds_principal_amount_usd_nominal,future_ds_interest_amount_usd_nominal,received_amount_usd_nominal,irtc_amount_usd_nominal,untied_amount_usd_nominal,tied_amount_usd_nominal,partial_tied_amount_usd_nominal,finance_t,arrears_interest_amount_usd_nominal,arrears_principal_amount_usd_nominal,initial_report,ftc,repay_type,outstanding_amount_usd_nominal,interest_amount_usd_nominal,expert_commitment_amount_usd_nominal,export_credit_amount_usd_nominal,expert_extended_amount_usd_nominal,additional_info,source,source_detail
56190440,34755767,2007,United Nations Children`s Fund (UNICEF),,Multilaterals,,,4,Belarus,BY,Europe,,,1/1/2007,,,4085. Life-skills education (incl. HIV prevention),LIFE-SKILLS EDUCATION (INCL. HIV PREVENTION),Life-skills education (incl. HIV prevention),,2007003306,112,Basic education,11220,Primary education,14010.03,"Institution capacity building, Water",ODA Grants,112,I.1.b. Basic Education,11220,Primary education,11220,Primary education,2916,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,1,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56216743,26822815,2005,United Nations Population Fund (UNFPA),,Multilaterals,UNFPA,,4,Belarus,BY,Europe,,,1/1/2005,,,Awareness about Sexual and Reproductive Health/Poverty Reduction Gender,AWARENESS ABOUT SEXUAL AND REPRODUCTIVE HEALTH/POVERTY REDUCTION GENDER,Incr T&Y awaren on life skills,BYE0R301,2005003109,130,Population policies/ programmes and reproductive health,,,,,ODA Grants,130,I.3. Population Pol./Progr. & Reproductive Health,13020,Reproductive health care,13020,Reproductive health care,22231,0,,,,,,,,41119,,,0,0,0,0,0,0,0,,0,0,8,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56222819,34628607,2007,United Nations Development Programme (UNDP),,Multilaterals,,,4,Belarus,BY,Europe,,,1/1/2007,,,HUMAN RIGHTS AND JUSTICE,NARCOTICS CONTROL,"National institutions are strengthened to better apply international human rights standards, effectively combat illicit drugs and human trafficking",51784,2007013378,160,Other social infrastructure and services,16010,Social/ welfare services,16010.09|16010.03|15150.07,"Narcotics control|Institution capacity building, social welfare services|Human rights",ODA Grants,160,I.6. Other Social Infrastructure & Services,16063,Narcotics control,16010,Social/ welfare services,20907,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,1,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56227184,35595525,2008,Germany,DE,Europe,Public sector,F O,1,Belarus,BY,Europe,1/1/2008,31/12/2008,1/1/2008,,,"scholarships, German Academic Exchange Service (DAAD)","SCHOLARSHIPS, GERMAN ACADEMIC EXCHANGE SERVICE (DAAD)","scholarships, German Academic Exchange Service (DAAD)",6700171,2008010471,114,Post-secondary education,11420,Higher education,24040.02,Micro-credit operations,ODA Grants,114,I.1.d. Post-Secondary Education,11420,Higher education,11420,Higher education,1038232,0,,,,0,0,,1,10000,,,0,0,0,0,0,1046250.9,0,,0,0,8,1,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56228193,31379365,2007,Germany,DE,Europe,Other,F O,1,Belarus,BY,Europe,1/1/2007,31/12/2007,1/1/2007,,,Journ. Special Courses IBB Minsk,FREE FLOW OF INFORMATION,Journ. Special Courses IBB Minsk,,2007009607,151,"Government and civil society, general",15150,Strengthening civil society,15150.07|15150.08|11120.06,"Human rights|Free flow of information|Colloquia, seminars, lectures, etc.",ODA Grants,151,I.5.a. Government & Civil Society-general,15153,Media and free flow of information,15150,Strengthening civil society,14424,0,,,,1,0,,2,50000,,,0,0,0,0,13689.25,0,0,,0,0,1,1,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56230723,28608854,2006,Switzerland,CH,Europe,,SDC,1,Belarus,BY,Europe,1/1/2001,31/12/2006,1/1/2006,,,Prvention des incendies,PRÉVENTION DES INCENDIES,Prvention des incendies,7F-01658.04.01,2001002267,740,Disaster prevention and preparedness,74010,Disaster prevention and preparedness,74010.01,"Disaster prevention and preparedness, activity unspecified",ODA Grants,720,VIII.1. Emergency Response,72010,Emergency/distress relief,74010,Disaster prevention and preparedness,274049,0,,,,,,,,,,,0,0,0,0,183530.162783,0,0,,0,0,3,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56310870,26555595,2005,European Communities (EC),,Europe,,CEC,1,Belarus,BY,Europe,13/10/2005,10/1/2009,1/1/2005,,,DDH-2005/ 017740,HUMAN RIGHTS,DDH/2005/017-740-PROMOTION OF A WIDER APPLICATION OF INTERNATIONAL HUMAN RIGHTS REMARKS : SPLIT :,SCR.545765.1.001,55689,151,"Government and civil society, general",15150,Strengthening civil society,15150.07|15150.08,Human rights|Free flow of information,ODA Grants,151,I.5.a. Government & Civil Society-general,15160,Human rights,15150,Strengthening civil society,912229,0,,0,0,0,0,,2,,,,0,0,0,0,0,0,745712.155108,,0,0,1,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56334388,34628477,2007,United Nations Development Programme (UNDP),,Multilaterals,,,4,Belarus,BY,Europe,,,1/1/2007,,,INTERNET II,INFORMATION AND COMMUNICATION TECHNOLOGY,,11746,2007013458,220,Communications,22040,Information and communication technology (ICT),21050.02,"Airports, airport guidance systems",ODA Grants,220,II.2. Communications,22040,Information and communication technology,22040,Information and communication technology (ICT),518,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,1,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56419567,36836977,2008,United Kingdom,GB,Europe,"PUBLIC SECTOR (donor, recipient, other)",MISC,1,Belarus,BY,Europe,,,1/1/2008,,,Stimulate effective political activity and unification of the Belarusian opposition ahead of the 2010 Local and Presidential Elections by providing assistance with a focus on regional UDF organizations.,ECONOMIC AND DEVELOPMENT POLICY/PLANNING,Stimulate effective political activity and unification of the Belarusian opposition ahead of the 2010 Local and Presidential Elections by providing assistance with a focus on regional UDF organizations.,BY09E67D,2008800169,151,"Government and civil society, general",15150,Strengthening civil society,15150.05|15150.06,Other participatory planning and decision making procedures and institutions|Elections,ODA Grants,151,I.5.a. Government & Civil Society-general,15110,Public sector policy and adm. management,15150,Strengthening civil society,11312,0,0,0,0,,,,0,10000,,,0,0,0,0,11941.3786864,0,0,,0,0,8,1,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56450079,29643056,2006,United States,US,North & Central America,United Nations Development Programme,AID,1,Belarus,BY,Europe,,,1/1/2006,,,,STRENGTHENING CIVIL SOCIETY,Increased Citizen Participation in Democratic Practices,06UEI10086,2006004424,151,"Government and civil society, general",15150,Strengthening civil society,32220.03,Oil and gas,ODA Grants,151,I.5.a. Government & Civil Society-general,15150,Democratic participation and civil society,15150,Strengthening civil society,549052,0,,,,,0,,2,41114,,,0,0,0,0,500000,0,0,,0,0,1,1,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56458333,35154546,2008,Austria,AT,Europe,n.a.,MISC,1,Belarus,BY,Europe,1/1/2008,31/12/2008,1/1/2008,,,Small-scale commitments aggregated by sector and recipient country,SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT COUNTRY,Semiaggregierte Daten je Empfängerland und DAC5-Sektor für Kleincommitments,aggregate,2008988046,998,Unallocated/  unspecified,99810,Sectors not specified,99810.01,All other activities when sector is not specified,ODA Grants,111,"I.1.a. Education, Level Unspecified",11110,Education policy & admin. management,99810,Sectors not specified,9383,0,,,,,,,,50000,C01,,0,0,0,0,0,9231.21303909,0,C01,0,0,8,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56471905,37851847,2008,United States,US,North & Central America,NATIONAL NGOs,STATE,1,Belarus,BY,Europe,1/1/2008,31/12/2008,1/1/2008,,,National Endowment for Democracy Grant to Crossborder,NATIONAL ENDOWMENT FOR DEMOCRACY GRANT TO CROSSBORDER,"To support the activities of Central European groups which are sharing their experience, skills and program models with counterparts in Belarus via study visits, internships, and other training and networking programs.",NED02251,2008026908,151,"Government and civil society, general",15150,Strengthening civil society,15150.01|15150.05|11120.06,"Strengthening civil society, activity unspecified or does not fit elsewhere in group|Other participatory planning and decision making procedures and institutions|Colloquia, seminars, lectures, etc.",ODA Grants,151,I.5.a. Government & Civil Society-general,15150,Democratic participation and civil society,15150,Strengthening civil society,619957,0,,,,,0,,2,22000,C01,,0,0,0,0,593837,0,0,C01,0,0,1,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56516007,27817678,2006,Germany,DE,Europe,Multilateral Organisations,F O,1,Belarus,BY,Europe,1/1/2006,28/2/2007,1/1/2006,,,Democratization and Human Rights Initiatives in Belarus,DEMOCRATIZATION AND HUMAN RIGHTS INITIATIVES IN BELARUS,Democratization and Human Rights Initiatives in Belarus,5060013,2006010211,151,"Government and civil society, general",15150,Strengthening civil society,15150.05|15150.07,Other participatory planning and decision making procedures and institutions|Human rights,ODA Grants,151,I.5.a. Government & Civil Society-general,15160,Human rights,15150,Strengthening civil society,54014,0,,,,0,0,,2,40000,,,0,0,0,0,46250,0,0,,0,0,1,1,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56530564,34755895,2007,United Nations Children`s Fund (UNICEF),,Multilaterals,,,4,Belarus,BY,Europe,,,1/1/2007,,,4120. Adolescent friendly health services,ADOLESCENT FRIENDLY HEALTH SERVICES,Adolescent friendly health services,,2007004583,130,Population policies/ programmes and reproductive health,13040,STD control including HIV/AIDS,31110.02|31110.01,"Agricultural sector policy, planning and programmes|Agricultural policy and administrative management, activity unspecified or does not fit elsewhere in group",ODA Grants,130,I.3. Population Pol./Progr. & Reproductive Health,13040,Std control including hiv/aids,13040,STD control including HIV/AIDS,36065,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,1,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56561306,23805928,2005,France,FR,Europe,,MAE,1,Belarus,BY,Europe,,,1/1/2005,,,FORMATIONS D'ENSEIGNANTS ET DE FORMATEURS DE FRANÇAIS.,FORMATIONS D'ENSEIGNANTS ET DE FORMATEURS DE FRANÇAIS.,FORMATIONS D'ENSEIGNANTS ET DE FORMATEURS DE FRANÇAIS.,BIE-2C2-017,54237,111,"Education, level unspecified",,,,,ODA Grants,111,"I.1.a. Education, Level Unspecified",11110,Education policy & admin. management,11110,Education policy and administrative management,41952,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,1,1,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56571190,38974644,2008,United Nations Development Programme (UNDP),,Multilaterals,,,4,Belarus,BY,Europe,,,1/1/2008,,,SEA - Conventions,SEA - CONVENTIONS,"Outcome description: MDG-based national development strategies promote growth and employment, and reduce economic, gender and social inequalities",62796,2008004888,151,"Government and civil society, general",15110,Economic and development policy/planning,42010.01|16020.05|15110.05,"Women in development, activity unspecified or does not fit elsewhere in group|Employment support programs|Development planning and preparation of structural reforms",ODA Grants,151,I.5.a. Government & Civil Society-general,15110,Public sector policy and adm. management,15110,Economic and development policy/planning,1854,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,8,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56575277,35205104,2008,Belgium,BE,Europe,INDIRECT BELGIUM general/not specified,MPRW,1,Belarus,BY,Europe,,,1/1/2008,,,Don des communes wallonnes,MULTISECTOR AID,Aide des communes wallonnes - Don des communes wallonnes - -,3002266,2008002266,430,Other,43010,Multisector aid,43040.01|31191.03,"Rural development, activity unspecified or does not fit elsewhere in this group |Agricultural financial services",ODA Grants,430,IV.2. Other Multisector,43010,Multisector aid,43010,Multisector aid,146,0,,,,,,,2,20000,,,0,0,0,0,144.237703736,0,0,,0,0,8,1,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56602603,32142643,2007,Sweden,SE,Europe,"PUBLIC SECTOR (donor, recipient, other)",Sida,1,Belarus,BY,Europe,1/7/2007,28/2/2010,1/1/2007,,,The Söderköping Process 2,THE SÖDERKÖPING PROCESS 2,The Söderköping Process 2,7600396701,2007005500,152,"Conflict prevention and resolution, peace and security",,,,,ODA Grants,152,"I.5.b. Conflict, Peace & Security",15210,Security system management and reform,15210,Security system management and reform,89000,0,,0,0,1,0,,2,10000,,,0,0,0,0,0,0,0,,0,0,1,1,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56637483,38974869,2008,United Nations Development Programme (UNDP),,Multilaterals,,,4,Belarus,BY,Europe,,,1/1/2008,,,NHDR PREPARATION 2007-2009,NHDR PREPARATION 2007-2009,,53201,2008002999,430,Other,43010,Multisector aid,72050.01,Relief co-ordination; protection and support services,ODA Grants,430,IV.2. Other Multisector,43010,Multisector aid,43010,Multisector aid,11513,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,8,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56667022,35598620,2008,Germany,DE,Europe,Public sector,F O,1,Belarus,BY,Europe,1/1/2008,31/12/2008,1/1/2008,,,"basic and further education, Central Agency for Schools Abroad","BASIC AND FURTHER EDUCATION, CENTRAL AGENCY FOR SCHOOLS ABROAD","basic and further education, Central Agency for Schools Abroad",6701711,2008011369,111,"Education, level unspecified",11130,Teacher training,42010.01|43040.01,"Women in development, activity unspecified or does not fit elsewhere in group|Rural development, activity unspecified or does not fit elsewhere in this group ",ODA Grants,111,"I.1.a. Education, Level Unspecified",11130,Teacher training,11130,Teacher training,3383,0,,,,0,0,,0,10000,,,0,0,0,0,0,3408.74,0,,0,0,1,1,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56688728,27501010,2006,Austria,AT,Europe,Privatperson(en),Reg,1,Belarus,BY,Europe,1/1/2006,31/12/2006,1/1/2006,,,recreation for children suffering from nuclear radiation - Tchernobyl,MEDICAL SERVICES,Erholungsaktion für Tschenobyl-geschädigte Kinder,LÄ-VBG58/06,2006008311,121,"Health, general",,,,,ODA Grants,121,"I.2.a. Health, General",12191,Medical services,12191,Medical services,15227,0,,0,0,0,0,,0,22000,,,0,0,0,0,0,12551.7760763,0,,0,0,8,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56707335,26625441,2005,United Nations Development Programme (UNDP),,Multilaterals,,,4,Belarus,BY,Europe,,,1/1/2005,,,BOMBEL 1,NARCOTICS CONTROL,"National institutions are strengthened to better apply international human rights standards, effectively combat illicit drugs and human trafficking",44032,2005003777,160,Other social infrastructure and services,16050,Multisector aid for social services ,16010.09|15150.07,Narcotics control|Human rights,ODA Grants,160,I.6. Other Social Infrastructure & Services,16063,Narcotics control,16050,Multisector aid for social services ,219449,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,1,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56770497,23586727,2005,Austria,AT,Europe,ÖRK,ADA,1,Belarus,BY,Europe,4/1/2005,31/12/2007,1/1/2005,,,NGO COFINANCE - DEV. OF A HOME NURSING SYSTEM F. BELARUSSIAN RED CROSS,NGO COFINANCE - DEV. OF A HOME NURSING SYSTEM F. BELARUSSIAN RED CROSS,NRO-KOFINANZIERUNGSPROJEKT: STÄRKUNG UND WEITERENTWICKLUNG DES HAUS- UND HEIMKRANKENPFLEGEDIENSTES DES WEIßRUSSISCHEN ROTEN KREUZES - PHASE I,8108-05/05,50326,121,"Health, general",,,,,ODA Grants,121,"I.2.a. Health, General",12191,Medical services,12191,Medical services,93059,0,,0,0,0,0,,0,22000,,,0,0,0,0,49714.1436739,24857.0718369,0,,0,0,1,1,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56774507,39094051,2008,United Nations Children`s Fund (UNICEF),,Multilaterals,,,4,Belarus,BY,Europe,,,1/1/2008,,,4037. IDD elimination,IDD ELIMINATION,IDD elimination,,2008001397,122,Basic health,12240,Basic nutrition,31120.07,Industrial crops/export crops,ODA Grants,122,I.2.b. Basic Health,12240,Basic nutrition,12240,Basic nutrition,5320,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,8,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56853509,26625603,2005,United Nations Development Programme (UNDP),,Multilaterals,,,4,Belarus,BY,Europe,,,1/1/2005,,,CORE,RECONSTRUCTION RELIEF,"Post-crisis socio-economic infrastructure restored, economy revived and employment generated; crisis affected groups returned and reintegrated",11742,2005003992,730,Reconstruction relief,73010,Reconstruction relief and rehabilitation,73010.01,"Recovery and reconstruction, activity unspecified",ODA Grants,730,VIII.2. Reconstruction Relief & Rehabilitation,73010,Reconstruction relief,73010,Reconstruction relief and rehabilitation,140760,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,1,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56910892,35599132,2008,Germany,DE,Europe,Other,Fed.Min.,1,Belarus,BY,Europe,10/9/2008,31/12/2008,1/1/2008,,,Innovation management,BUSINESS SUPPORT SERVICES & INSTITUTIONS,Follow-up of a previous activity in the field,202036689,2008012098,250,Business and other services,,,,,ODA Grants,250,II.5. Business & Other Services,25010,Business support services & institutions,25010,Business support services and institutions,10220,0,2,,,0,0,,0,50000,,,0,0,0,0,10298.57,0,0,,0,0,8,1,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56944491,36836535,2008,United Kingdom,GB,Europe,"PUBLIC SECTOR (donor, recipient, other)",MISC,1,Belarus,BY,Europe,,,1/1/2008,,,The project aims to contribute to the development of the youth civic movement in Brest through organising a School for Young Leaders which combines training with practical initiatives.,ECONOMIC AND DEVELOPMENT POLICY/PLANNING,The project aims to contribute to the development of the youth civic movement in Brest through organising a School for Young Leaders which combines training with practical initiatives.,BY07E53F,2007800637,151,"Government and civil society, general",15110,Economic and development policy/planning,41010.02|41010.03,"Environmental policy, laws, regulations and economic instruments|Institution capacity building, Environmental protection",ODA Grants,151,I.5.a. Government & Civil Society-general,15110,Public sector policy and adm. management,15110,Economic and development policy/planning,5121,0,0,0,0,,,,0,10000,,,0,0,0,0,5406.18780532,0,0,,0,0,8,1,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56965432,28608926,2006,Switzerland,CH,Europe,,SDC,1,Belarus,BY,Europe,1/1/2004,31/12/2006,1/1/2006,,,Rehabilitation Camps,EMERGENCY/DISTRESS RELIEF,Rehabilitation Camps,7F-03662.03.01,2004004439,720,Emergency response,72010,Material relief assistance and services,72010.01,All non-food relief items and assistance,ODA Grants,720,VIII.1. Emergency Response,72010,Emergency/distress relief,72010,Material relief assistance and services,47661,0,,,,,,,,,,,0,0,0,0,31918.2891797,0,0,,0,0,3,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
56991346,32236085,2007,Switzerland,CH,Europe,"PUBLIC SECTOR (donor, recipient, other)",SDC,1,Belarus,BY,Europe,1/1/2003,30/9/2009,1/1/2007,,,ICT4D Chernobyl,ICT4D CHERNOBYL,ICT4D Chernobyl,7F-02846.05.01,2003005413,220,Communications,22040,Information and communication technology (ICT),22040.01,"Information and communication technology (ICT), activity unspecified or does not fit elsewhere in group",ODA Grants,720,VIII.1. Emergency Response,72010,Emergency/distress relief,22040,Information and communication technology (ICT),290594,0,,,,0,,,2,10000,,,0,0,0,0,208368.061344,0,0,,0,0,3,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
